Date/Time,Total_Demand_kWh,Aircon_kWh,Plugs_kWh,Lighting_kWh,Other_kWh
23/03/2024 4:00,0.186,0.038617,0.129167,0.013902,0.004314
23/03/2024 5:00,0.1809,0.046912,0.116006,0.014253,0.003728
23/03/2024 6:00,0.2893,0.090223,0.16514,0.028392,0.005545
23/03/2024 7:00,0.2548,0.102476,0.124874,0.023221,0.004229
23/03/2024 8:00,0.964,0.388602,0.483946,0.070882,0.02057
23/03/2024 9:00,0.0994,0.033656,0.056722,0.006451,0.002571
23/03/2024 10:00,0.6067,0.17908,0.362483,0.03939,0.025748
23/03/2024 11:00,2.7192,1.672598,0.409889,0.354523,0.28219
23/03/2024 12:00,2.4589,1.510738,0.337388,0.297881,0.312893
23/03/2024 13:00,1.84,0.545356,1.109695,0.091833,0.093116
23/03/2024 14:00,0.4223,0.134405,0.248857,0.020531,0.018507
23/03/2024 15:00,1.5744,0.54527,0.887243,0.074255,0.067632
23/03/2024 16:00,4.692,1.754004,2.432908,0.235674,0.269414
23/03/2024 17:00,4.7058,1.771051,2.148095,0.320547,0.466107
23/03/2024 18:00,2.7183,0.98313,1.171045,0.226715,0.33741
23/03/2024 19:00,0.688,0.25463,0.322803,0.069781,0.040786
23/03/2024 20:00,0.5203,0.199954,0.250772,0.059323,0.010251
23/03/2024 21:00,2.0171,0.766117,0.981675,0.23982,0.029488
23/03/2024 22:00,4.0652,1.465648,2.070397,0.47908,0.050075
23/03/2024 23:00,2.2255,0.663228,1.299496,0.231501,0.031274
24/03/2024 0:00,1.0661,0.242201,0.718079,0.088772,0.017048
24/03/2024 1:00,2.213,0.453442,1.548796,0.167698,0.043064
24/03/2024 2:00,1.4381,0.288524,1.007951,0.110362,0.031263
24/03/2024 3:00,0.2307,0.046761,0.161238,0.017463,0.005239
24/03/2024 4:00,0.5276,0.109539,0.366389,0.039434,0.012238
24/03/2024 5:00,0.5243,0.135965,0.33622,0.041309,0.010806
24/03/2024 6:00,0.4598,0.143396,0.262466,0.045125,0.008813
24/03/2024 7:00,0.486,0.195461,0.238183,0.04429,0.008066
24/03/2024 8:00,0.8047,0.324386,0.403974,0.059169,0.017171
24/03/2024 9:00,0.5848,0.198007,0.333711,0.037954,0.015128
24/03/2024 10:00,0.7078,0.208921,0.422887,0.045954,0.030038
24/03/2024 11:00,2.387,1.46826,0.359814,0.311211,0.247715
24/03/2024 12:00,2.2359,1.373728,0.30679,0.270866,0.284517
24/03/2024 13:00,2.636,0.781282,1.589758,0.131561,0.133399
24/03/2024 14:00,4.839,1.540104,2.851577,0.235257,0.212062
24/03/2024 15:00,1.9673,0.681345,1.108659,0.092785,0.08451
24/03/2024 16:00,3.9641,1.481894,2.055475,0.199112,0.227618
24/03/2024 17:00,3.2503,1.223266,1.483691,0.221402,0.321941
24/03/2024 18:00,3.4922,1.263027,1.504441,0.291261,0.433471
24/03/2024 19:00,1.3161,0.487091,0.617502,0.133486,0.078021
24/03/2024 20:00,1.7826,0.685064,0.859169,0.203247,0.03512
24/03/2024 21:00,1.839,0.698473,0.894998,0.218645,0.026884
24/03/2024 22:00,0.9993,0.360283,0.508941,0.117767,0.012309
24/03/2024 23:00,1.4184,0.422702,0.828221,0.147545,0.019932
25/03/2024 0:00,0.463,0.105186,0.311857,0.038553,0.007404
25/03/2024 1:00,0.463,0.094868,0.324036,0.035085,0.00901
25/03/2024 2:00,0.4473,0.089741,0.313508,0.034327,0.009724
25/03/2024 3:00,0.4411,0.089407,0.308288,0.033389,0.010017
25/03/2024 4:00,0.3256,0.0676,0.226111,0.024336,0.007553
25/03/2024 5:00,0.1379,0.035761,0.088432,0.010865,0.002842
25/03/2024 6:00,0.1245,0.038827,0.071068,0.012219,0.002386
25/03/2024 7:00,1.163,0.467738,0.569972,0.105987,0.019303
25/03/2024 8:00,2.5662,1.034472,1.28828,0.188691,0.054757
25/03/2024 9:00,0.6734,0.228006,0.38427,0.043705,0.01742
25/03/2024 10:00,2.1922,0.647072,1.309766,0.142328,0.093034
25/03/2024 11:00,2.1619,1.329799,0.325882,0.281863,0.224355
25/03/2024 12:00,1.7151,1.05375,0.23533,0.207774,0.218245
25/03/2024 13:00,0.1849,0.054802,0.111512,0.009228,0.009357
25/03/2024 14:00,1.2004,0.38205,0.707384,0.05836,0.052606
25/03/2024 15:00,2.5619,0.887276,1.443742,0.120829,0.110052
25/03/2024 16:00,4.9505,1.850639,2.566946,0.248658,0.284257
25/03/2024 17:00,4.6464,1.748695,2.12098,0.316501,0.460224
25/03/2024 18:00,2.4337,0.880198,1.048439,0.202979,0.302084
25/03/2024 19:00,0.3879,0.143563,0.181999,0.039343,0.022995
25/03/2024 20:00,0.1892,0.072711,0.09119,0.021572,0.003728
25/03/2024 21:00,0.4139,0.157204,0.201435,0.04921,0.006051
25/03/2024 22:00,0.7453,0.268707,0.37958,0.087833,0.009181
25/03/2024 23:00,2.8161,0.839235,1.644355,0.292936,0.039574
26/03/2024 0:00,2.1745,0.494012,1.46465,0.181067,0.034772
26/03/2024 1:00,1.7432,0.35718,1.220001,0.132097,0.033922
26/03/2024 2:00,0.2785,0.055875,0.195198,0.021373,0.006054
26/03/2024 3:00,0.4202,0.085171,0.293681,0.031807,0.009542
26/03/2024 4:00,0.4202,0.087241,0.291806,0.031407,0.009747
26/03/2024 5:00,0.4023,0.104327,0.257984,0.031697,0.008292
26/03/2024 6:00,0.4389,0.136878,0.250536,0.043074,0.008413
26/03/2024 7:00,0.4421,0.177805,0.216668,0.04029,0.007338
26/03/2024 8:00,0.8389,0.338172,0.421143,0.061684,0.0179
26/03/2024 9:00,1.0703,0.362391,0.610757,0.069464,0.027687
26/03/2024 10:00,0.139,0.041029,0.083048,0.009025,0.005899
26/03/2024 11:00,0.1236,0.076027,0.018631,0.016115,0.012827
26/03/2024 12:00,0.7484,0.459814,0.102689,0.090664,0.095233
26/03/2024 13:00,1.0517,0.311713,0.634275,0.05249,0.053223
26/03/2024 14:00,0.2546,0.081031,0.150033,0.012378,0.011157
26/03/2024 15:00,0.3735,0.129356,0.210484,0.017616,0.016045
26/03/2024 16:00,0.9526,0.356109,0.493945,0.047848,0.054698
26/03/2024 17:00,1.4818,0.557683,0.676409,0.100936,0.146772
26/03/2024 18:00,1.1298,0.408616,0.486718,0.094229,0.140237
26/03/2024 19:00,0.9274,0.343233,0.435127,0.094062,0.054978
26/03/2024 20:00,2.8214,1.08428,1.359845,0.321689,0.055586
26/03/2024 21:00,3.1607,1.200469,1.538239,0.375786,0.046206
26/03/2024 22:00,2.4743,0.892073,1.260155,0.291594,0.030478
26/03/2024 23:00,0.9338,0.278285,0.545257,0.097136,0.013122
27/03/2024 0:00,1.8692,0.424652,1.259013,0.155645,0.02989
27/03/2024 1:00,0.437,0.089541,0.30584,0.033115,0.008504
27/03/2024 2:00,0.2194,0.044018,0.153775,0.016837,0.00477
27/03/2024 3:00,0.165,0.033444,0.11532,0.012489,0.003747
27/03/2024 4:00,0.1589,0.03299,0.110347,0.011877,0.003686
27/03/2024 5:00,0.2984,0.077383,0.191356,0.023511,0.00615
27/03/2024 6:00,0.1744,0.054389,0.099552,0.017116,0.003343
27/03/2024 7:00,0.2139,0.086027,0.10483,0.019493,0.00355
27/03/2024 8:00,0.3369,0.135809,0.16913,0.024772,0.007189
27/03/2024 9:00,0.3349,0.113393,0.191108,0.021735,0.008663
27/03/2024 10:00,0.4713,0.139114,0.281586,0.030599,0.020001
27/03/2024 11:00,0.5579,0.343168,0.084097,0.072738,0.057897
27/03/2024 12:00,2.7945,1.716929,0.383436,0.338537,0.355598
27/03/2024 13:00,2.1443,0.635547,1.293216,0.107021,0.108515
27/03/2024 14:00,2.2338,0.710949,1.316357,0.1086,0.097893
27/03/2024 15:00,2.5735,0.891294,1.45028,0.121376,0.110551
27/03/2024 16:00,0.711,0.265792,0.36867,0.035713,0.040826
27/03/2024 17:00,0.6255,0.23541,0.285527,0.042607,0.061955
27/03/2024 18:00,1.8587,0.672238,0.800729,0.155022,0.230712
27/03/2024 19:00,0.6575,0.243342,0.308493,0.066687,0.038978
27/03/2024 20:00,2.2181,0.852429,1.069069,0.252902,0.0437
27/03/2024 21:00,2.6192,0.994802,1.274703,0.311406,0.03829
27/03/2024 22:00,2.5525,0.920266,1.299982,0.30081,0.031441
27/03/2024 23:00,1.2203,0.363666,0.712548,0.126938,0.017148
28/03/2024 0:00,2.4651,0.560031,1.660385,0.205265,0.039419
28/03/2024 1:00,1.7046,0.349271,1.192986,0.129172,0.033171
28/03/2024 2:00,0.4932,0.09895,0.345679,0.037849,0.010722
28/03/2024 3:00,0.1901,0.038532,0.132862,0.014389,0.004317
28/03/2024 4:00,0.2579,0.053545,0.179097,0.019276,0.005982
28/03/2024 5:00,0.1379,0.035761,0.088432,0.010865,0.002842
28/03/2024 6:00,0.1316,0.041041,0.075121,0.012915,0.002523
28/03/2024 7:00,0.1514,0.06089,0.074199,0.013797,0.002513
28/03/2024 8:00,0.1106,0.044584,0.055523,0.008132,0.00236
28/03/2024 9:00,0.1367,0.046285,0.078007,0.008872,0.003536
28/03/2024 10:00,1.3682,0.403852,0.817453,0.08883,0.058065
28/03/2024 11:00,2.2902,1.408717,0.345222,0.298591,0.237669
28/03/2024 12:00,0.6007,0.369068,0.082423,0.072771,0.076439
28/03/2024 13:00,0.5368,0.159102,0.323741,0.026791,0.027166
28/03/2024 14:00,1.5288,0.48657,0.900907,0.074325,0.066998
28/03/2024 15:00,0.4983,0.172579,0.280814,0.023502,0.021406
28/03/2024 16:00,0.5746,0.214802,0.297943,0.028861,0.032993
28/03/2024 17:00,0.8601,0.323703,0.392617,0.058588,0.085192
28/03/2024 18:00,0.4703,0.170094,0.202605,0.039225,0.058376
28/03/2024 19:00,2.3724,0.87803,1.113108,0.240622,0.14064
28/03/2024 20:00,2.8452,1.093427,1.371316,0.324402,0.056055
28/03/2024 21:00,0.6534,0.248169,0.317994,0.077685,0.009552
28/03/2024 22:00,3.0306,1.092638,1.543477,0.357153,0.037331
28/03/2024 23:00,2.4672,0.735258,1.440628,0.256643,0.034671
29/03/2024 0:00,2.1754,0.494216,1.465256,0.181142,0.034786
29/03/2024 1:00,1.7525,0.359086,1.226509,0.132802,0.034103
29/03/2024 2:00,0.1148,0.023032,0.080462,0.00881,0.002496
29/03/2024 3:00,0.1138,0.023066,0.079536,0.008614,0.002584
29/03/2024 4:00,0.2495,0.051801,0.173264,0.018648,0.005787
29/03/2024 5:00,0.141,0.036565,0.09042,0.011109,0.002906
29/03/2024 6:00,0.2263,0.070575,0.129178,0.022209,0.004338
29/03/2024 7:00,0.1117,0.044924,0.054743,0.01018,0.001854
29/03/2024 8:00,0.2815,0.113477,0.141318,0.020699,0.006007
29/03/2024 9:00,0.3223,0.109127,0.183918,0.020918,0.008337
29/03/2024 10:00,1.8162,0.536088,1.085118,0.117916,0.077077
29/03/2024 11:00,1.1245,0.691688,0.169506,0.14661,0.116697
29/03/2024 12:00,0.6744,0.414349,0.092535,0.081699,0.085817
29/03/2024 13:00,1.4111,0.418235,0.851027,0.070427,0.071411
29/03/2024 14:00,0.2348,0.07473,0.138365,0.011415,0.01029
29/03/2024 15:00,1.638,0.567297,0.923085,0.077254,0.070364
29/03/2024 16:00,3.2505,1.21513,1.685458,0.163269,0.186643
29/03/2024 17:00,1.1723,0.441201,0.535129,0.079854,0.116116
29/03/2024 18:00,1.1038,0.399212,0.475518,0.092061,0.13701
29/03/2024 19:00,0.8474,0.313624,0.397592,0.085948,0.050235
29/03/2024 20:00,0.6933,0.266439,0.334153,0.079048,0.013659
29/03/2024 21:00,1.9161,0.727756,0.932521,0.227812,0.028011
29/03/2024 22:00,2.3652,0.852738,1.204591,0.278737,0.029134
29/03/2024 23:00,1.4274,0.425384,0.833476,0.148481,0.020059
30/03/2024 0:00,1.7265,0.392233,1.162896,0.143763,0.027608
30/03/2024 1:00,1.0817,0.22164,0.757041,0.081969,0.02105
30/03/2024 2:00,0.2433,0.048813,0.170527,0.018671,0.005289
30/03/2024 3:00,0.2306,0.046741,0.161168,0.017455,0.005237
30/03/2024 4:00,0.1577,0.032741,0.109514,0.011787,0.003658
30/03/2024 5:00,0.1357,0.035191,0.087021,0.010692,0.002797
30/03/2024 6:00,0.1326,0.041353,0.075692,0.013013,0.002542
30/03/2024 7:00,0.1369,0.055059,0.067093,0.012476,0.002272
30/03/2024 8:00,0.764,0.307979,0.383542,0.056176,0.016302
30/03/2024 9:00,0.1045,0.035383,0.059632,0.006782,0.002703
30/03/2024 10:00,0.1222,0.03607,0.07301,0.007934,0.005186
30/03/2024 11:00,0.1128,0.069384,0.017003,0.014707,0.011706
30/03/2024 12:00,0.4505,0.276785,0.061813,0.054575,0.057326
30/03/2024 13:00,2.6535,0.786469,1.600312,0.132435,0.134284
30/03/2024 14:00,2.185,0.695418,1.2876,0.106228,0.095755
30/03/2024 15:00,1.4359,0.497303,0.809192,0.067722,0.061682
30/03/2024 16:00,2.9047,1.08586,1.506152,0.1459,0.166788
30/03/2024 17:00,2.6766,1.007351,1.22181,0.182323,0.265116
30/03/2024 18:00,2.2724,0.821861,0.978951,0.189526,0.282063
30/03/2024 19:00,2.3277,0.861487,1.092135,0.236088,0.13799
30/03/2024 20:00,1.1506,0.442182,0.554561,0.131188,0.022669
30/03/2024 21:00,2.3903,0.907863,1.163303,0.284191,0.034943
30/03/2024 22:00,0.987,0.355848,0.502677,0.116317,0.012158
30/03/2024 23:00,1.2036,0.358689,0.702797,0.125201,0.016914
31/03/2024 0:00,1.5621,0.354884,1.052163,0.130073,0.024979
31/03/2024 1:00,1.1369,0.23295,0.795674,0.086152,0.022124
31/03/2024 2:00,0.2036,0.040848,0.142701,0.015625,0.004426
31/03/2024 3:00,0.264,0.053511,0.184511,0.019983,0.005995
31/03/2024 4:00,0.185,0.038409,0.128472,0.013827,0.004291
31/03/2024 5:00,0.1686,0.043723,0.108119,0.013284,0.003475
31/03/2024 6:00,0.1652,0.05152,0.0943,0.016213,0.003167
31/03/2024 7:00,0.1694,0.06813,0.083021,0.015438,0.002812
31/03/2024 8:00,0.7097,0.28609,0.356282,0.052184,0.015144
31/03/2024 9:00,1.2015,0.406814,0.685626,0.077979,0.031081
31/03/2024 10:00,0.2107,0.062192,0.125886,0.01368,0.008942
31/03/2024 11:00,2.5941,1.595648,0.391032,0.338213,0.269207
31/03/2024 12:00,4.2089,2.585931,0.577507,0.509883,0.53558
31/03/2024 13:00,3.0619,0.907514,1.846616,0.152818,0.154952
31/03/2024 14:00,2.0328,0.646977,1.19791,0.098828,0.089085
31/03/2024 15:00,0.1475,0.051084,0.083123,0.006957,0.006336
31/03/2024 16:00,1.7288,0.646275,0.896422,0.086836,0.099268
31/03/2024 17:00,4.5463,1.711022,2.075287,0.309682,0.450309
31/03/2024 18:00,2.3096,0.835315,0.994977,0.192628,0.28668
31/03/2024 19:00,1.4181,0.524842,0.665359,0.143832,0.084067
31/03/2024 20:00,0.8557,0.328851,0.412426,0.097565,0.016859
31/03/2024 21:00,0.9849,0.374076,0.479328,0.117098,0.014398
31/03/2024 22:00,3.036,1.094585,1.546228,0.35779,0.037397
31/03/2024 23:00,1.064,0.317086,0.621283,0.110679,0.014952
1/04/2024 0:00,0.2495,0.056682,0.168052,0.020775,0.00399
1/04/2024 1:00,0.2202,0.045119,0.15411,0.016686,0.004285
1/04/2024 2:00,0.1368,0.027446,0.095882,0.010498,0.002974
1/04/2024 3:00,0.1368,0.027728,0.09561,0.010355,0.003106
1/04/2024 4:00,0.1326,0.02753,0.092083,0.009911,0.003076
1/04/2024 5:00,0.1586,0.041129,0.101706,0.012496,0.003269
1/04/2024 6:00,0.186,0.058007,0.106174,0.018254,0.003565
1/04/2024 7:00,0.1214,0.048825,0.059497,0.011064,0.002015
1/04/2024 8:00,0.1912,0.077075,0.095986,0.014059,0.00408
1/04/2024 9:00,2.2203,0.751768,1.266995,0.1441,0.057436
1/04/2024 10:00,0.513,0.151422,0.3065,0.033306,0.021771
1/04/2024 11:00,3.4055,2.094746,0.513341,0.444001,0.353411
1/04/2024 12:00,4.1838,2.57051,0.574063,0.506842,0.532386
